site_id,site_name,longitude,latitude,kecamatan,MICRO_CLUSTER,CLUSTER,SALES_AREA,AREA,Population Covered,Revenue,Sec 1 Azimuth,Sec 2 Azimuth,Sec 3 Azimuth
14PAT030,PUCAKWANGI,111.171,-6.8362,PUCAKWANGI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  24,191 ","  33,131,331 ",20,110,270
14PAT031,PATIBARAT,111.01804,-6.75741,MARGOREJO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  4,053 ","  70,551,878 ",55,130,255
14PAT032,JAKENAN,111.155,-6.7607,JAKENAN,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  23,068 ","  23,141,113 ",95,250,0
14PAT033,JAKEN_TB,111.237,-6.77625,JAKEN,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  23,514 ","  57,433,274 ",90,230,300
14PAT034,TAMBAKROMO_TB,111.045,-6.87496,TAMBAKROMO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  16,038 ","  44,069,818 ",0,90,270
14PAT035,PRAWOTO,110.83000,-6.96228,SUKOLILO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  29,801 ","  135,268,898 ",50,180,330
14PAT036,PATIUTARA,111.043,-6.73705,PATI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  5,709 ","  74,473,515 ",30,145,300
14PAT038,GUYANGAN_TB,111.098,-6.7324,PATI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  18,261 ","  59,435,769 ",20,115,280
14PAT039,NGABLAKPATI_TB,110.986,-6.53189,TAYU,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  24,738 ","  32,604,388 ",90,270,330
14PAT040,PUNCEL_TB,110.99,-6.44566,DUKUHSETI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  33,042 ","  44,714,173 ",90,180,300
14PAT041,LAHAR,110.995,-6.64557,TLOGOWUNGU,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  13,897 ","  84,802,407 ",0,90,200
14PAT042,GUWOPATI_TB,110.98,-6.67944,TLOGOWUNGU,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  16,895 ","  62,902,048 ",290,90,180
14PAT044,KEDUNGSARI_PL,111.04,-6.57686,TAYU,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  8,451 ","  48,002,748 ",0,210,240
14PAT045,ASEMPAPAN_PL,111.101,-6.66733,TRANGKIL,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  18,377 ","  73,072,766 ",0,180,240
14PAT046,KEDUMULYO_PL,110.949,-6.91878,SUKOLILO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  38,551 ","  46,763,072 ",40,110,250
14PAT048,PATITENGAH,111.03746,-6.75569,PATI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  8,376 ","  68,065,550 ",0,100,250
14PAT049,TEGALARUM_TB,111.006,-6.60628,GUNUNG WUNGKAL,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  14,418 ","  47,198,077 ",5,120,230
14PAT050,SEMIREJO_TB,110.98,-6.70848,GEMBONG,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  8,142 ","  66,396,886 ",70,180,285
14PAT051,GNGSARI_MT,110.951,-6.61623,TLOGOWUNGU,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  17,056 ","  52,603,903 ",0,90,160
14PAT052,MOJOAGUNGKLN_PL,111.071,-6.62637,MARGOYOSO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  13,274 ","  56,572,432 ",10,125,250
14PAT055,SUGIHREJOGABUS_TB,111.038,-6.82925,GABUS,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  6,256 ","  57,102,347 ",35,165,330
14PAT056,SUKOLILO_PL,110.917,-6.93977,SUKOLILO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  10,308 ","  65,001,809 ",0,180,300
14PAT057,SITILUHUR_TB,110.968,-6.65875,GEMBONG,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  17,192 ","  41,351,090 ",90,210,290
14PAT058,KARANGREJO_PL,111.156,-6.7347,JUWANA,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  8,261 ","  13,100,045 ",80,175,315
14PAT059,BAKARANWTN_PS,111.131,-6.72164,JUWANA,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  26,354 ","  28,467,445 ",75,190,270
14PAT060,KEMBANGJOYO_IB,111.047,-6.74648,PATI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  7,246 ","  50,440,270 ",55,125,250
14PAT061,PATIHOTEL_PS,111.03,-6.75103,PATI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  5,506 ","  58,013,955 ",0,110,215
14PAT067,SIDOKERTO_PL,111.037,-6.73957,PATI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  3,920 ","  39,530,853 ",40,120,220
14PAT068,SOKOKULUN_PAT_PL,110.98893,-6.78014,MARGOREJO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  4,819 ","  34,659,006 ",65,165,355
14PAT069,MARGOREJO_2_PAT_CM,111.01662,-6.76947,MARGOREJO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  5,525 ","  31,121,106 ",100,180,280
14PAT070,JL_P_SUDIRMAN_PAT_PL,111.02028,-6.74787,MARGOREJO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  3,415 ","  29,061,880 ",120,240,350
14PAT071,DAWE_GENDONO_PAT_MT,111.02767,-6.7366,PATI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  4,772 ","  48,457,097 ",90,160,315
14PAT072,MUKTIHARJO_PAT_TB,111.01593,-6.7336,MARGOREJO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  10,271 ","  51,462,165 ",15,180,260
14PAT073,MULYOHARJO_PATI_PAT_CM,111.050833,-6.729444,PATI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  15,549 ","  55,207,218 ",50,120,345
14PAT074,GROWONG_KIDUL_PAT_PL,111.1338,-6.71328,JUWANA,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  27,666 ","  47,186,838 ",40,105,320
14PAT075,SIRAHAN_JAMBU_PAT_MT,110.91428,-6.52544,CLUWAK,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  7,498 ","  42,920,423 ",0,110,220
14PAT076,ROGO_MULYO_PAT_PL,110.99743,-6.86855,KAYEN,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  12,007 ","  32,522,472 ",25,140,280
14PAT077,KURYOKALANGAN_PAT_PL,111.03479,-6.83918,GABUS,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  5,386 ","  33,136,232 ",0,130,260
14PAT078,JETAK_ANGKATAN_LOR_PAT_CM,111.05539,-6.83984,GABUS,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  6,278 ","  27,296,534 ",15,95,150
14PAT079,SRIKATON_2_PAT_CM,110.96082,-6.88907,KAYEN,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  13,124 ","  38,649,019 ",40,125,190
14PAT080,NGAWEN_SUKOLILO_PAT_ST,110.91843,-6.9298,SUKOLILO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  23,440 ","  35,581,142 ",75,255,325
14PAT081,CEBOLEK_KIDUL_PAT_ST,111.06487,-6.61139,MARGOYOSO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  43,858 ","  60,361,025 ",5,120,260
14PAT082,PENGANDAN_PAT_PL,110.99944,-6.76707,MARGOREJO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  5,460 ","  49,527,770 ",55,165,290
14PAT083,SIDOHARJO_PATI_PAT_PL,111.05111,-6.75444,PATI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  11,419 ","  61,933,940 ",60,190,310
14PAT084,GAJAHMATI_PARI_PAT_PL,111.05179,-6.76875,PATI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  9,494 ","  30,453,568 ",85,155,340
14PAT085,GANTUNGAN_SOKOKULON_PAT_PL,111.01689,-6.78702,MARGOREJO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  8,415 ","  8,696,607 ",60,130,255
14PAT086,JL_DESA_JEMBANGAN_PAT_MT,111.2131,-6.71111,BATANGAN,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  20,834 ","  19,374,415 ",90,270,355
14PAT087,KWAWUR_TB,110.87444,-6.9631,SUKOLILO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,"  11,893 ","  13,743,078 ",80,210,285
14PAT090,TRANGKILPATI_PL,111.07354,-6.66701,TRANGKIL,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,  -   ,"  75,749,665 ",20,90,185
14PAT092,JAMBEAN_KIDUL_PAT_TB,110.98029,-6.8089,MARGOREJO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,  -   ,"  14,756,859 ",0,65,285
14PAT094,KEMUTUNG_PAT_PL,111.0247,-6.53127,TAYU,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,  -   ,"  21,482,569 ",105,185,260
14PAT095,SINOMWIDODO_PAT_TB,111.0649,-6.87219,TAMBAKROMO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,  -   ,"  21,802,510 ",0,95,295
14PAT096,KAYEN_PAT_EP,110.99189,-6.90962,KAYEN,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,  -   ,"  14,460,720 ",140,260,330
14PAT097,TANJUNGREJO_PAT_MT,111.03950,-6.63723,MARGOYOSO,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,  -   ,"  6,611,633 ",40,180,255
14PAT098,MOJOAGUNG_PAT_MT,111.05938,-6.64467,TRANGKIL,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,  -   ,"  11,864,625 ",60,130,290
14PAT099,BAGENG_PAT_TB,110.94035,-6.69107,GEMBONG,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,  -   ,"  23,915,572 ",90,160,330
14PAT100,SUMUR_PAT_MT,110.95732,-6.50815,CLUWAK,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,  -   ,"  6,829,554 ",40,115,290
14PAT101,TOMPOMULYO_PAT_PL,111.20425,-6.74220,BATANGAN,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,  -   ,"  3,641,608 ",80,145,280
14PAT102,TRIGUNO_PAT_MT,111.13317,-6.82503,PUCAKWANGI,MC-PATI,CW-CJA-BLOREMPATIGRO,PATI,CENTRAL JAVA,  -   ,"  10,946,920 ",165,260,355
03BDG529,WATES_BDG_PL,109.92,-7.01572,DAYEUHKOLOT,MC-BANDUNGKAB 1,CW-WJ-BANDUNGSUM,KAB. BANDUNG,WEST JAVA,"  18,065 ","  50,918,457 ",55,220,300
14BAG002,GRINGSING,109.935,-6.9521,BANYUPUTIH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  5,541 ","  100,913,954 ",30,200,240
14BAG003,LIMPUNG,109.92,-7.01572,LIMPUNG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  7,538 ","  119,514,982 ",0,120,240
14BAG0033,TEGALSARI_BAG_BAG1_GT,109.74798,-6.92356,KANDEMAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,"  61,775,512 ",NULL,NULL,NULL
14BAG004,SUBAH,109.872,-6.96971,SUBAH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  10,557 ","  78,452,087 ",100,180,280
14BAG005,PLELEN,109.999,-6.97765,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  19,491 ","  80,557,786 ",25,100,265
14BAG006,BANDAR_TB,109.801,-7.03464,BANDAR,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  2,167 ","  117,270,200 ",0,120,320
14BAG0068,SELOPJNGBRT_ST,109.84740,-7.06381,BLADO,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0069,PECALUNGAN_EP,109.86100,-7.02966,PECALUNGAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG007,TULIS_TB,109.787,-6.9496,TULIS,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  11,951 ","  72,418,299 ",80,200,280
14BAG0070,GOMBONGBTG_TB,109.86200,-6.99941,PECALUNGAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0071,RANDU_ST,109.86208,-7.01511,PECALUNGAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0072,GEMUH_BLADO_ST,109.86500,-7.05510,PECALUNGAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0073,SUBAH_BAG_EP,109.87200,-6.96971,SUBAH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0074,REBAN_TB,109.87900,-7.08692,REBAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0075,KURIPANBAG_MT,109.88200,-6.94404,SUBAH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0077,KARANGTENGAHSUBAH_PL,109.89597,-6.99688,SUBAH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0078,SIDOMULYOBTG_EB,109.89600,-7.02050,LIMPUNG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0079,MKARANGTENGAH_EP,109.89800,-7.00157,SUBAH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG008,BAWANGBTG_TB,109.916,-7.10573,BAWANG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  2,300 ","  115,291,786 ",70,160,290
14BAG0080,MB_SOJOMERTO_BAG_TM,109.89900,-7.04235,REBAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0081,TENGGULANGHARJO,109.90246,-6.97788,LIMPUNG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,"  2,620,351 ",NULL,NULL,NULL
14BAG0082,SURJO_ST,109.90469,-7.10090,BAWANG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0083,KEMIRI_TIMUR_TB,109.90535,-6.94881,SUBAH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0084,SIDOMULYO_BAG_ST,109.90806,-7.02328,LIMPUNG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0085,BAWANGBTG_TB,109.91600,-7.10573,BAWANG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0086,GETAS_BAWANG_TB,109.91638,-7.08459,BAWANG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0087,LIMPUNG_EP,109.92000,-7.01572,LIMPUNG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0088,GUNUNGSARI_BAG_ST,109.92152,-7.11666,BAWANG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0089,TELAGA_HIJAU_MT,109.92182,-6.99093,LIMPUNG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0090,SEMPU_BAG_TB,109.92780,-7.00812,LIMPUNG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0091,BANYUPUTIH_PL,109.93000,-6.97053,BANYUPUTIH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0092,JLAMPRANG_BAG_ST,109.93273,-7.10865,BAWANG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0093,GRINGSING_BAG_EP,109.93500,-6.95210,BANYUPUTIH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0094,DUSUN_MEDONO_TB,109.94009,-7.02231,LIMPUNG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0095,KALONGSONO_TB,109.94208,-6.99226,BANYUPUTIH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0096,WNSARIBTG_TB,109.94200,-7.11605,BAWANG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0097,KEDAWUNG_BAG_TB,109.95263,-6.92166,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,"  24,154,092 ",NULL,NULL,NULL
14BAG0098,TERSONO_TB,109.96200,-7.02789,TERSONO,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0099,KETANGGAN_PL,109.96372,-6.94899,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,"  36,329,315 ",NULL,NULL,NULL
14BAG010,BLADO_TB,109.834,-7.07259,BLADO,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  9,681 ","  156,697,836 ",40,200,300
14BAG0100,GRINGSING2_CM,109.96694,-6.96961,BANYUPUTIH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0102,TIMBANG_BAG_PL,109.97658,-6.97303,BANYUPUTIH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0103,KEBUMEN_BAG_CM,109.98270,-7.01279,TERSONO,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0104,PLELENKRENGSENG_MT,109.99043,-6.97711,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0105,TEDUNAN_BAG_CM,109.99200,-6.98689,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0106,PLELEN_EP,109.99900,-6.97765,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0107,SENTUL_BAG_TB,110.00700,-6.98760,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0109,KRENGSENGGRINGSING_PL,110.02670,-6.93110,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG011,SENGON_BAG,109.838,-6.95624,SUBAH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  10,094 ","  69,369,499 ",100,220,290
14BAG0110,KRENGSENGBATANG_ST,110.02756,-6.94689,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0111,KOTASRKDL_PL,110.03000,-6.97156,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0112,LEBO_TENGAH_TB,110.03698,-6.95668,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0113,SENDANG_WUNGU_CM,110.04005,-6.97401,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0114,ROWOGEBANG_TB,110.05137,-6.95378,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG0118,KURIPAN_BAG_PL,109.89141,-6.92756,SUBAH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,  -   ,  -   ,NULL,NULL,NULL
14BAG013,TEGALSARI_EB,109.757,-6.91996,KANDEMAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  4,612 ","  85,958,483 ",50,150,290
14BAG016,SIDOMULYOBTG_EB,109.896,-7.0205,LIMPUNG,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  5,221 ","  47,010,139 ",40,105,190
14BAG017,GEMUH_BLADO_ST,109.865,-7.0551,PECALUNGAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  4,392 ","  49,978,679 ",5,110,240
14BAG018,TOSO_TB,109.825,-7.04629,BANDAR,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  7,325 ","  90,546,135 ",75,220,330
14BAG019,JEMAWU_TIMUR_EB,109.715,-6.97312,WARUNG ASEM,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  17,384 ","  72,038,455 ",30,170,300
14BAG023,PECALUNGAN,109.861,-7.02966,PECALUNGAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  7,336 ","  96,281,972 ",0,90,185
14BAG024,WONOTUNGGAL_TB,109.75200,-6.99293,WONOTUNGGAL,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  7,048 ","  118,630,533 ",0,160,320
14BAG025,REBAN_TB,109.879,-7.08692,REBAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  10,432 ","  123,230,561 ",10,120,300
14BAG027,KENCONOREJO,109.79,-6.91699,KANDEMAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  10,213 ","  103,681,282 ",30,180,270
14BAG028,KANDEMAN_TB,109.766,-6.93169,KANDEMAN,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  6,151 ","  76,367,620 ",100,220,280
14BAG029,KAMBANGAN,109.807,-7.08416,BLADO,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  26,573 ","  99,184,685 ",0,90,180
14BAG030,KURIPANBAG,109.882,-6.94404,SUBAH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  16,800 ","  77,901,396 ",35,200,320
14BAG031,PENUNDAN_TB,109.967,-6.96903,BANYUPUTIH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  5,865 ","  64,478,402 ",100,190,300
14BAG033,BANYUPUTIH_PL,109.93,-6.97053,BANYUPUTIH,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  7,753 ","  55,001,930 ",60,180,240
14BAG037,SIWATU,109.744,-6.95742,WONOTUNGGAL,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  11,369 ","  113,630,214 ",60,190,280
14BAG038,BATIOMBO_TB,109.818,-7.00612,BANDAR,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  9,157 ","  96,925,855 ",90,160,270
14BAG039,WONOSEGORO_PL,109.795,-6.98223,BANDAR,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  11,087 ","  107,025,589 ",40,180,280
14BAG041,JRAKAH_PL,109.823,-6.94675,TULIS,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  6,323 ","  51,684,361 ",120,240,330
14BAG042,KOTASRKDL_PL,110.03,-6.97156,GRINGSING,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  6,625 ","  95,264,706 ",20,120,275
14BAG044,KEDUNGMLNGBTG_TB,109.767,-7.01694,WONOTUNGGAL,MC-BATANG,CW-CJA-PEKABATANG,PEKALONGAN,CENTRAL JAVA,"  5,554 ","  79,858,461 ",20,120,210
